Gene	GFP-1	GFP-2	GFP-3	GFP-4	GFP-5	GFP-6	GFP-7	GFP-8	GFP-9	GFP-10	GFP-11	GFP-12	HER2-1	HER2-2	HER2-3	HER2-5	HER2-6
TP53I11	1137.1281	1013.6054	981.0427	1085.7875	1091.7623	1077.5413	875.6158	812.8492	946.1078	756.5308	756.5308	1031.3972	907.1730	280.9917	1201.3201	432.3144	1102.6786
CYP21A2	1.2937	4.0816	4.7393	0.0000	0.0000	4.9053	3.4975	0.0000	1.1976	1.3932	1.3932	3.1397	4.2089	8.2645	2.0310	0.0000	4.4643
C20orf72	492.8849	447.6190	467.6145	448.1434	527.6330	462.7378	481.5271	512.5698	461.0778	417.9728	417.9728	455.2590	469.4093	247.9339	453.9223	157.2052	397.3214
MYL3	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
STRN3	1115.1229	1138.7619	1072.6698	1060.1793	995.8290	1069.3330	1092.3645	1090.7821	1082.6347	923.7200	923.7200	1050.2355	1236.2869	975.2066	1291.6984	1244.5415	1202.3810
PPP4C	1450.1940	1370.0680	1387.0458	1485.2753	1597.4974	1425.8209	1334.9754	1361.7318	1258.6826	1461.5117	1461.5117	1535.3218	1262.6582	1669.4215	1426.7581	1938.8646	1507.4405
PALM3	2.5873	2.7211	1.5798	5.1216	4.1710	4.9053	2.4631	2.7933	2.3952	4.1797	4.1797	3.1397	3.1646	0.0000	4.0619	0.0000	5.9524
SFRP5	2.5873	0.0000	3.1596	1.2804	2.0855	0.0000	1.2315	0.0000	2.3952	0.0000	0.0000	0.0000	2.1097	0.0000	1.0155	0.0000	1.4881
MED25	387.4256	392.6122	390.8057	404.6095	483.7852	445.6835	354.5690	369.1899	446.0479	503.5179	503.5179	410.2198	347.6160	727.2727	458.0452	851.5284	511.9048
RIBC1	9.0556	8.1633	14.2180	12.8041	6.2565	4.9053	13.5468	5.5866	9.5808	6.9662	6.9662	0.0000	10.5485	8.2645	13.2013	8.7336	5.9524
TTC33	249.6766	216.3265	244.8657	239.4366	258.6027	220.7406	241.3793	209.4972	189.2216	192.2675	192.2675	229.1994	260.5485	123.9669	243.7167	100.4367	223.2143
ARNT2	50.4528	40.8163	28.4360	32.0102	42.7529	65.4046	39.4089	30.7263	38.3234	30.6513	30.6513	39.2465	35.8650	16.5289	45.6969	13.1004	31.2500
AMZ2P1	11.6429	27.2109	9.4787	14.0845	20.8551	26.1619	27.0936	9.7765	20.3593	12.5392	12.5392	26.6876	23.2068	8.2645	24.3717	13.1004	11.9048
KRR1	1291.5912	1463.2653	1233.9810	1371.4597	1212.8884	1301.4377	1437.3153	1442.9330	1388.3952	1386.3323	1386.3323	1280.8320	1396.8249	1244.2975	1271.7949	1199.3013	1453.3482
GTF2H3	319.5343	348.2993	312.7962	329.0653	325.3389	317.2125	336.2069	371.5084	355.6886	388.7147	388.7147	365.7771	356.5401	454.5455	331.0485	366.8122	348.2143
FARSA	1217.3351	1223.1293	1208.5308	1163.8924	1191.8665	1067.7306	1346.0591	1272.3464	1280.2395	1506.0954	1506.0954	1312.4019	1201.4768	1983.4711	1321.1475	2183.4061	1373.5119
CSRP2	958.6028	753.7415	898.8942	864.2766	1049.0094	1025.2176	764.7783	796.0894	708.9820	679.9025	679.9025	868.1319	637.1308	892.5620	636.7098	1000.0000	684.5238
C17orf46	2.5873	5.4422	4.7393	0.0000	2.0855	3.2702	2.4631	1.3966	2.3952	2.7865	2.7865	4.7096	2.1097	0.0000	3.0465	0.0000	0.0000
ZNF137	56.9211	54.4218	67.9305	64.0205	53.1804	62.1344	49.2611	62.8492	55.0898	59.9094	59.9094	43.9560	54.8523	66.1157	47.7278	21.8341	47.6190
C18orf16	0.0000	0.0000	0.0000	2.5608	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
STATH	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
C10orf71	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
HSD17B10	794.3079	783.6735	714.0600	798.9757	867.5704	770.1395	784.4828	798.8827	826.3473	848.4848	848.4848	0.0000	750.0000	867.7686	792.0792	1078.6026	934.5238
WDR86	1.2937	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.5699	0.0000	0.0000	0.0000	0.0000	0.0000
SH2D5	1596.3777	1597.2789	1616.1137	1763.1242	1590.1981	1463.4286	1423.6453	1667.5978	1668.2635	1513.0617	1513.0617	1590.2669	1567.5105	553.7190	1597.3597	458.5153	1666.6667
CNKSR3	311.7723	244.8980	266.9826	258.6428	376.4338	336.8338	188.4236	245.8101	200.0000	221.5256	221.5256	215.0706	188.8186	165.2893	222.3915	117.9039	215.7738
CASP10	113.8422	164.6259	140.6003	111.3956	133.4724	135.7146	135.4680	149.4413	137.7246	128.1783	128.1783	113.0298	119.1983	57.8512	78.1924	48.0349	111.6071
ZNF385B	0.0000	1.3605	0.0000	0.0000	1.0428	1.6351	1.2315	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ALKBH6	116.4295	146.9388	127.9621	143.4059	143.8999	152.0658	118.2266	152.2346	138.9222	185.3013	185.3013	127.1586	105.4852	181.8182	126.9358	174.6725	126.4881
SAMD7	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
FAM22F	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.7598	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0107	0.0000	0.0000
MMP1	81628.7193	62273.4694	89914.6919	84215.1088	88164.7550	85648.9979	44407.6355	56008.3799	50474.2515	36061.3027	36061.3027	51003.1397	52434.5992	54454.5455	56936.2782	47506.5502	40270.8333
PIK3CB	831.8241	776.8707	788.3096	852.7529	805.0052	739.0723	713.0542	801.6760	728.1437	656.2173	656.2173	704.8666	687.7637	603.3058	653.9731	829.6943	659.2262
SLC3A1	6.4683	5.7143	1.5798	3.8412	2.0855	3.7281	3.6946	5.5866	3.5928	1.3932	1.3932	2.1821	6.3291	8.2645	2.0310	4.3668	0.0000
AGBL4	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ARID5A	354.4631	270.7483	281.2006	294.4942	352.4505	358.0903	277.0936	331.0056	285.0299	355.2769	355.2769	271.5856	336.4979	157.0248	398.0706	227.0742	364.5833
GALNT3	3983.1824	4760.5442	4677.7251	4249.6799	3557.8728	3984.7771	4779.5567	5055.8659	4862.2754	4625.5660	4625.5660	4301.4129	6044.3038	4636.3636	5024.6255	4349.3450	4758.9286
LOC121952	1.2937	1.3605	4.7393	0.0000	3.1283	1.6351	2.4631	1.3966	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0155	0.0000	1.4881
RPSAP58	5812.4191	5050.3401	5036.3349	5434.0589	6511.9917	5565.9340	4688.4236	5027.9330	4949.7006	5366.7712	5366.7712	5764.5212	5190.9283	11859.5041	5287.6365	12414.8472	5379.4643
LOC284023	195.3428	214.9660	200.6319	233.0346	214.8071	186.4032	183.4975	240.2235	219.1617	185.3013	185.3013	216.6405	157.1730	33.0579	161.4623	34.9345	184.5238
IQCA1	531.6947	623.1293	529.2259	555.6978	461.9395	438.2110	634.2365	594.9721	697.0060	557.2971	557.2971	474.0973	578.0591	677.6860	509.7741	598.2533	495.5357
NTRK3	3.8810	0.0000	0.0000	0.0000	1.0428	1.6351	0.0000	0.0000	0.0000	1.3932	1.3932	1.5699	0.0000	0.0000	2.0310	0.0000	0.0000
FLJ43390	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.5699	0.0000	0.0000	0.0000	0.0000	0.0000
ATF6B	2575.6792	2423.1293	2800.9479	2522.4072	2583.9416	2354.5667	2524.6305	2398.0447	2679.0419	2634.6221	2634.6221	2106.7504	2385.0211	3495.8678	2322.4169	3358.0786	2132.4405
HSH2D	15.5239	5.4422	4.7393	16.6453	14.5985	21.2565	7.3892	8.3799	4.7904	5.5730	5.5730	6.2794	8.4388	0.0000	5.0774	8.7336	10.4167
DBX2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
LCE1B	3.8810	4.0816	3.1596	1.2804	6.2565	0.0000	3.6946	2.7933	3.5928	5.5730	5.5730	4.7096	1.0549	0.0000	2.0310	0.0000	2.9762
CHD1	1172.0569	1342.8571	1243.2859	1243.2778	1144.9426	1232.8773	1311.5764	1473.4637	1330.5389	1331.9401	1331.9401	1127.1586	1399.7890	1355.3719	1173.9020	1423.5808	1083.3333
PIWIL4	7.7620	13.6054	13.7757	10.2433	10.6778	9.8107	9.8522	8.3799	13.1737	8.7356	8.7356	11.0204	15.2743	16.5289	17.4359	4.3668	11.3393
PLSCR4	113.8422	114.2857	137.4408	121.6389	115.7456	94.8367	100.9852	129.8883	125.7485	121.2121	121.2121	125.5887	90.7173	99.1736	133.0287	48.0349	89.2857
ZNF71	245.7956	270.7483	203.7915	241.9974	293.0136	256.7132	279.5567	231.8436	257.4850	256.3567	256.3567	296.7033	275.3165	41.3223	301.5994	39.3013	303.5714
HTR1F	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.2315	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
TAS2R19	0.0000	0.0000	1.5798	0.0000	1.0428	0.0000	1.2315	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.4881
GAB1	562.7426	462.5850	597.1564	546.7350	590.1981	631.1547	424.8768	519.5531	439.5210	443.0512	443.0512	474.0973	472.5738	190.0826	506.7276	200.8734	422.6190
APOBEC3D	2.8072	8.7347	12.3223	11.7157	8.7800	6.9002	1.6010	11.2430	7.5090	8.5406	8.5406	4.9137	11.4135	11.8182	0.0000	4.9345	11.7113
DBT	774.9030	744.2177	695.1027	710.6274	726.7987	757.0586	687.1921	835.1955	691.0180	716.1268	716.1268	687.5981	668.7764	322.3140	648.8957	323.1441	639.8810
CDK2AP2	379.0427	345.5782	327.0142	352.1127	428.5714	412.0492	307.8818	311.4525	311.3772	405.4336	405.4336	411.3030	357.5949	198.3471	429.5506	266.3755	476.1905
STAC2	3.8810	5.4422	4.7393	5.1216	14.5985	9.8107	3.6946	5.5866	10.7784	0.0000	0.0000	4.7096	4.2194	0.0000	5.0774	0.0000	5.9524
STEAP2	715.3946	746.9388	802.5276	681.1780	584.9844	652.4112	786.9458	850.5587	765.2695	794.1484	794.1484	571.4286	752.1097	148.7603	642.8027	126.6376	552.0833
NCR1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
LRRC8D	1569.2109	1846.2585	1660.3476	1647.8873	1473.4098	1411.1049	1878.0788	1715.0838	1782.0359	1713.6886	1713.6886	1629.5133	1764.7679	157.0248	1755.7756	109.1703	1538.6905
LOC400891	0.0000	0.0000	0.0000	1.3444	1.0428	0.0000	0.0000	0.0000	0.0000	1.3932	1.3932	0.0000	0.0000	0.0000	1.4826	0.0000	0.0000
PPM1G	2377.7490	2734.6939	2472.3539	2354.6735	2441.0845	2261.3651	2661.3300	2539.1061	2564.0719	2506.4437	2506.4437	2557.2998	2591.7722	2727.2727	2570.1955	3104.8035	2651.7857
TP53INP1	1314.3596	1265.3061	1368.0885	1432.7785	1552.6590	1519.0225	1210.5911	1240.2235	1268.2635	1131.3131	1131.3131	0.0000	1323.8397	115.7025	1211.4750	104.8035	1089.2857
NEUROG2	1.2937	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
RAB9A	728.3312	595.9184	620.8531	685.0192	754.9531	763.5991	599.7537	682.9609	554.4910	567.0498	567.0498	0.0000	595.9916	148.7603	578.8271	187.7729	589.2857
ZNF765	230.9832	240.4218	243.8705	260.0128	250.6257	257.8578	269.5813	242.3324	261.9880	216.8861	216.8861	225.3689	258.9557	335.8678	250.1447	298.6900	202.6042
KDM6B	1221.2160	1130.6122	1248.0253	1209.9872	1270.0730	1411.1049	1078.8177	1044.6927	1247.9042	1255.3117	1255.3117	1042.3862	1148.7342	1115.7025	1349.5811	1091.7031	1199.4048
GPR35	4.7219	10.8844	15.7978	14.3150	5.5787	3.2702	8.6207	8.3799	7.1856	4.1797	4.1797	3.1397	3.1646	8.2645	5.0774	0.0000	8.9286
CTRC	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0549	0.0000	0.0000	0.0000	0.0000
GNG8	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
SAFB2	571.9276	671.6327	665.2133	662.8937	687.2784	659.8183	621.9089	709.3436	845.1377	759.8746	759.8746	622.1664	613.9768	1108.9256	705.3465	969.4323	713.8542
PAIP2	843.4670	778.2313	714.0600	816.9014	894.6820	935.2862	614.5320	736.0335	670.6587	624.1728	624.1728	822.6060	787.9747	487.6033	816.4509	572.0524	827.3810
NIPBL	2040.1035	2216.3265	2360.1896	2179.2574	2029.1971	2169.7986	2259.8522	2301.6760	2310.1796	2172.0655	2172.0655	1843.0141	2323.8397	2438.0165	2140.6448	2187.7729	1764.8810
TMEM138	575.6792	658.5034	526.0664	490.3969	538.0605	537.9531	600.9852	581.0056	639.5210	576.8025	576.8025	525.9027	533.7553	198.3471	490.4798	275.1092	470.2381
PDAP1	1750.3234	1787.7551	1407.5829	1653.0090	1940.5631	1666.1829	1679.8030	1599.1620	1631.1377	1600.8359	1600.8359	1701.7268	1604.4304	2247.9339	1702.9703	2384.2795	1802.0833
PRSS27	3.8810	4.0816	1.5798	1.2804	10.4275	3.2702	6.1576	4.1899	4.7904	8.3595	8.3595	1.5699	4.2194	8.2645	2.0310	0.0000	0.0000
SLC43A2	562.7426	608.1633	652.4487	571.0627	590.1981	555.9394	599.7537	604.7486	615.5689	750.9579	750.9579	525.9027	556.9620	520.6612	547.3470	519.6507	436.0119
ZNF365	690.8150	695.2381	597.1564	628.6812	679.8749	619.7089	735.2217	694.1341	689.8204	763.4970	763.4970	612.2449	806.9620	90.9091	766.6921	148.4716	748.5119
ACIN1	3486.4166	3545.5782	3284.3602	3459.6671	3294.0563	3181.9352	3725.3695	3562.8492	3881.4371	3371.6475	3371.6475	2857.1429	3364.9789	2966.9421	3140.8987	2851.5284	3160.7143
ECM2	11.6429	14.9660	11.0585	12.8041	23.9833	13.0809	13.5468	11.1732	13.1737	9.7527	9.7527	0.0000	8.4388	8.2645	15.2323	0.0000	13.3929
GPR172B	11.6429	9.5238	9.4787	8.9629	9.3848	11.4458	12.3153	13.9665	10.7784	12.5392	12.5392	6.2794	8.4388	8.2645	16.2478	0.0000	4.4643
CHRDL1	0.0000	1.3605	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.3932	1.3932	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
POLR2J3	140.2329	57.8776	86.2401	101.7798	98.6444	138.6578	173.3374	127.0670	102.8623	81.7276	81.7276	19.5447	74.7785	35.2066	123.9502	44.4978	91.1310
EVX2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
LCE1D	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
MYO18A	3407.5420	3837.2109	3601.7378	3638.1306	3488.4776	3388.7283	4005.8251	3838.0307	4024.2275	4002.3267	4002.3267	3482.7630	3824.7890	4661.1570	3801.1881	4703.0568	3698.1101
GALR1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
EFNB3	332.4709	293.8776	345.9716	331.6261	402.5026	377.7117	268.4729	300.2793	306.5868	310.6931	310.6931	332.8100	286.9198	66.1157	357.4511	109.1703	250.0000
DAB1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.5699	0.0000	0.0000	0.0000	0.0000	0.0000
SFRS13B	7.7620	8.1633	7.8989	2.5608	7.2993	4.9053	4.9261	5.5866	10.7784	6.9662	6.9662	9.4192	5.2743	8.2645	6.0929	8.7336	8.9286
PCBP4	672.7038	609.5238	601.8957	661.9718	702.8154	696.5593	566.5025	572.6257	585.6287	679.9025	679.9025	602.8257	553.7975	603.3058	638.7408	934.4978	724.7024
TBL1XR1	1993.5317	2057.1429	2143.7599	1887.3239	1907.1950	2038.9893	1926.1084	2134.0782	1926.9461	1825.1480	1825.1480	1896.3893	2068.5654	1561.9835	1900.9901	1615.7205	1776.7857
ZC3H4	675.2911	734.6939	870.4581	746.4789	736.1835	640.9654	873.1527	761.1732	789.2216	844.3051	844.3051	755.1020	755.2743	413.2231	738.2584	305.6769	711.3095
HES1	742.5614	697.9592	876.7773	813.0602	946.8196	809.3823	660.0985	685.7542	681.4371	670.1498	670.1498	708.0063	863.9241	702.4793	838.7916	650.6550	788.6905
ELP2	1062.0957	1263.9456	1090.0474	1097.3111	1149.1137	1075.9062	1172.4138	1143.8547	1161.6766	1122.9537	1122.9537	1081.6327	1234.1772	2280.9917	1178.9794	2039.3013	1029.7619
LOC151162	2125.4851	2262.5850	2186.4139	1935.9795	1823.7748	1700.5204	2386.6995	2166.2011	2353.2934	2393.5911	2393.5911	2058.0848	2210.9705	99.1736	2053.3130	100.4367	1702.3810
PRKRIP1	445.1617	420.1633	447.7409	456.7478	426.2669	463.4245	443.9163	436.1173	536.5868	458.1818	458.1818	361.4914	446.4241	324.2975	390.8708	306.7686	441.8601
RASL10B	19.4049	10.8844	18.9573	8.9629	14.5985	13.0809	14.7783	18.1564	29.9401	29.2581	29.2581	7.8493	6.3291	0.0000	14.2168	0.0000	10.4167
FAT4	54.3338	87.0748	69.5103	53.7772	59.4369	63.7695	108.3744	82.4022	80.2395	89.1675	89.1675	61.2245	73.8397	8.2645	54.8363	17.4672	34.2262
CES2	3425.6145	3096.5986	3815.1659	3601.7926	3679.8749	3445.1889	2910.0985	3089.3855	2985.6287	2982.9328	2982.9328	2860.2826	2550.6329	2900.8264	2835.2374	3262.0087	2544.6429
GCSH	300.1294	322.4490	303.3175	320.1024	276.3295	263.2536	286.9458	361.7318	328.1437	334.3783	334.3783	310.8320	339.6624	495.8678	294.4910	585.1528	311.0119
CCDC129	5.1746	2.7211	9.4787	5.1216	7.2993	9.8107	2.4631	4.1899	5.9880	5.5730	5.5730	1.5699	5.2743	0.0000	1.0155	4.3668	8.9286
RNF144A	89.2626	73.4694	83.7283	92.1895	123.0448	91.5665	83.7438	57.2626	65.8683	69.6621	69.6621	72.2135	74.8945	8.2645	68.0376	8.7336	63.9881
MRPL22	316.9470	297.9592	320.6951	307.2983	338.8947	295.9559	298.0296	329.6089	305.3892	285.6148	285.6148	312.4019	329.1139	404.9587	358.4666	462.8821	336.3095
TICAM2	34.9159	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	26.8478	26.8478	25.3846	6.2869	0.0000	0.0000	0.0000	22.0982
GLS	9036.2225	10186.3946	9500.7899	9373.8796	8055.2659	8690.6402	11038.1773	10930.1676	10978.4431	11431.5569	11431.5569	9144.4270	12167.7215	8834.7107	10446.3062	8729.2576	10224.7024
SLCO5A1	2.5873	6.8027	3.1596	2.5608	4.1710	3.2702	4.9261	4.1899	5.9880	4.1797	4.1797	0.0000	0.0000	8.2645	3.0465	0.0000	0.0000
C14orf53	0.0000	0.0000	0.0000	0.0000	1.0428	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
DYNC1H1	19423.0272	22693.8776	24347.5513	22340.5890	19729.9270	18146.5145	26634.2365	25008.3799	25725.7485	27802.1595	27802.1595	18751.9623	26544.3038	31892.5620	24735.2120	30545.8515	22419.6429
FLJ33360	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ZFP161	228.9780	223.1293	221.1690	207.4264	253.3889	251.8078	197.0443	227.6536	200.0000	203.4134	203.4134	215.0706	212.0253	8.2645	200.0508	21.8341	172.6190
TMEM207	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ABHD4	367.3997	304.7619	358.6098	367.4776	423.3577	348.2797	301.7241	279.3296	299.4012	257.7499	257.7499	334.3799	202.5316	82.6446	238.6392	113.5371	238.0952
FAM22G	9.0556	17.6871	14.2180	8.9629	19.8123	13.0809	16.0099	21.9832	15.5689	11.1459	11.1459	0.0000	15.8228	0.0000	12.2061	4.3668	5.9524
PRAMEF8	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
DTWD1	247.0893	239.4558	257.5039	240.7170	248.1752	248.5376	243.8424	283.5196	253.8922	196.4472	196.4472	232.3391	246.8354	198.3471	227.4689	144.1048	172.6190
TSPAN16	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
FARS2	222.5097	258.5034	219.5893	221.5109	223.1491	207.6597	210.5911	248.6034	229.9401	256.3567	256.3567	226.0597	207.8059	239.6694	210.2056	192.1397	223.2143
HLA-DOB	103.5446	134.2449	139.3049	112.7785	96.0480	71.1275	104.8030	109.9860	134.9461	142.9188	142.9188	81.8053	118.2806	71.4876	131.3328	53.8865	96.2649
DCBLD1	9730.3234	11669.5238	10991.5324	10517.5288	9382.8363	9613.6303	11067.3399	11327.5279	11337.9521	11154.5106	11154.5106	10035.2590	11127.0992	8454.5455	10588.3524	8834.0611	9916.8750
LOC729121	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
CCR6	4.6572	6.5578	1.9273	7.7209	8.7591	9.6962	5.7759	5.0698	7.1018	8.2480	8.2480	3.8148	8.6814	10.9091	2.4169	11.3537	9.1071
ABCA10	25.8732	27.2109	28.4360	32.0102	21.8978	31.0672	23.3990	30.7263	19.1617	20.8986	20.8986	17.2684	16.8776	49.5868	23.3562	21.8341	16.3690
CTAG1B	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3.2292
NANOG	0.0000	0.0000	0.0000	1.2804	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.5699	0.0000	0.0000	0.0000	0.0000	0.0000
NCRNA00051	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
AMIGO1	50.4528	76.1905	60.0316	47.3752	57.3514	58.8642	44.3350	47.4860	43.1138	40.4040	40.4040	42.3862	36.9198	8.2645	49.7588	0.0000	44.6429
RNF185	940.9832	769.1429	871.2954	871.9078	977.9249	886.1183	678.1404	690.2095	753.8443	708.8541	708.8541	763.8776	733.8291	297.5207	757.8065	235.8079	731.2500
GPR144	1.2937	5.4422	3.1596	6.4020	5.2138	4.9053	2.4631	4.1899	1.1976	1.3932	1.3932	0.0000	3.1646	0.0000	3.0465	0.0000	4.4643
FAM24A	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.1976	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
PDE6C	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.3966	0.0000	1.3932	1.3932	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
S100A14	9994.8254	9742.8571	9388.6256	10472.4712	12681.9604	10739.4402	8299.2611	9681.5642	8912.5749	8755.1376	8755.1376	10103.6107	10029.5359	5652.8926	10042.1427	5951.9651	10186.0119
COX8A	996.1190	933.3333	946.2875	1076.8246	1249.2179	989.2450	926.1084	907.8212	924.5509	1124.3469	1124.3469	987.4411	929.3249	454.5455	1065.2450	445.4148	1016.3690
AMPD3	332.4709	307.4830	334.9131	373.8796	368.0918	372.8064	290.6404	297.4860	324.5509	263.3229	263.3229	281.0047	321.7300	214.8760	280.2742	301.3100	276.7857
MOSC2	27.1669	29.9320	34.7551	24.3278	31.2826	27.7970	45.5665	41.8994	32.3353	40.4040	40.4040	34.5369	39.0295	24.7934	37.5730	61.1354	29.7619
POLE2	16.8176	20.4082	17.3776	14.0845	14.5985	13.0809	28.3251	23.7430	17.9641	20.8986	20.8986	17.2684	18.9873	57.8512	25.3872	78.6026	25.2976
FRG1B	188.8745	171.4286	169.0363	188.2202	232.5339	219.1055	150.2463	159.2179	170.0599	165.7959	165.7959	155.4160	178.2700	289.2562	191.9269	227.0742	162.2024
MMRN1	0.0000	0.0000	3.1596	2.5608	2.0855	0.0000	0.0000	1.3966	2.3952	0.0000	0.0000	0.0000	2.1097	0.0000	2.0310	0.0000	0.0000
FLJ40852	9.0556	6.8027	9.4787	10.2433	9.3848	4.9053	12.3153	6.9832	7.0180	6.9662	6.9662	4.7096	5.2743	8.2645	7.1084	0.0000	4.4643
TMEM167B	759.3790	613.6054	646.1295	705.5058	728.8843	676.9379	672.4138	585.1955	603.5928	613.0268	613.0268	673.4694	581.2236	49.5868	622.4930	48.0349	583.3333
ATP6V1C2	42.0181	65.1701	43.9336	48.4507	29.5203	45.3581	45.9360	52.5140	43.2455	47.0080	47.0080	47.5039	55.7384	16.5289	52.9271	8.7336	65.5804
FGF23	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
DEDD2	371.2807	340.1361	366.5087	384.1229	436.9135	376.0766	330.0493	349.1620	347.3054	371.9958	371.9958	356.3579	293.2489	57.8512	382.8383	113.5371	401.7857
DTWD2	155.2393	155.1020	157.9779	151.0883	164.7550	166.7818	150.2463	178.7709	140.1198	160.2229	160.2229	142.8571	191.9831	132.2314	169.5862	91.7031	168.1548
EIF2AK1	2209.0427	2159.9320	2195.5608	2078.8732	2495.8498	2428.0488	2202.1675	2136.4246	2026.1557	1882.4242	1882.4242	2221.6797	1972.5000	2131.2397	2123.2089	2274.0611	2310.8482
CDK15	0.0000	1.3605	0.0000	1.2804	0.0000	0.0000	0.0000	0.0000	1.1976	0.0000	0.0000	0.0000	0.0000	0.0000	1.0155	0.0000	0.0000
